transaction_id,transaction_type_id,account_id,transaction_date,from_account,to_account,amount_base_curr,amount_usd,currency_code,currency_rate,notes,load_date,load_id
2CX565048P8199396A,101,132,2016-05-01,8300-1646-706,1097-6582-590,883384,945220.88,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
0JM560225U3260586J,101,132,2016-06-01,8300-1646-706,1760-1852-698,780122,834730.54,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
2FJ602544U8477607N,101,132,2016-07-01,8300-1646-706,1970-4555-899,404526,432842.82,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
4XQ006149M0559463V,101,132,2016-08-01,8300-1646-706,1838-5694-849,913138,977057.66,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
7PQ987453M7615726X,101,132,2016-09-01,8300-1646-706,8876-8024-429,959260,1026408.2,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
7ON217450Y4187187V,101,132,2016-10-01,8300-1646-706,1624-0742-062,943676,1009733.32,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
6AA738193M2534421A,101,132,2016-11-01,8300-1646-706,5814-8777-951,228012,243972.84,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
2GZ458382U8518138M,101,132,2016-12-01,8300-1646-706,6988-3552-298,736453,788004.71,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
5RI613811H5397909V,101,132,2017-01-01,8300-1646-706,5950-8732-002,471549,504557.43,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
5BB587576L1314216N,101,132,2017-02-01,8300-1646-706,9328-2377-226,581539,622246.73,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
5UD390991P9491898H,101,132,2017-03-01,8300-1646-706,5829-4949-365,661505,707810.35,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
3IV709061E9727920I,101,132,2017-04-01,8300-1646-706,6161-0773-138,282257,302014.99,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
1TV760302I9213120K,101,132,2017-05-01,8300-1646-706,7226-3782-765,819644,877019.08,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
9JK843896J3067712W,101,132,2017-06-01,8300-1646-706,1196-8648-189,25002,25002,USD,1,This installment was made to pay off debt,2017-03-01,0
5SA617484N1298594M,101,132,2017-07-01,8300-1646-706,8441-9106-593,957208,957208,USD,1,This installment was made to pay off debt,2017-03-01,0
0NY212574A2904876X,101,132,2017-08-01,8300-1646-706,4652-7758-422,664733,664733,USD,1,This installment was made to pay off debt,2017-03-01,0
7GH418257V6871116D,101,132,2017-09-01,8300-1646-706,7582-5237-047,194384,194384,USD,1,This installment was made to pay off debt,2017-03-01,0
0IP680836H7473177C,101,132,2017-10-01,8300-1646-706,1404-6803-057,429000,429000,USD,1,This installment was made to pay off debt,2017-03-01,0
5AS749816T0734623X,101,132,2017-11-01,8300-1646-706,5431-8076-366,354859,354859,USD,1,This installment was made to pay off debt,2017-03-01,0
1KN078367F5208689K,101,132,2017-12-01,8300-1646-706,9975-0572-886,76286,76286,USD,1,This installment was made to pay off debt,2017-03-01,0
3EV655439G5629058C,101,132,2018-01-01,8300-1646-706,1826-3244-457,718570,718570,USD,1,This installment was made to pay off debt,2017-03-01,0
7JM692160I0196308M,101,132,2018-02-01,8300-1646-706,1373-4166-311,957919,957919,USD,1,This installment was made to pay off debt,2017-03-01,0
4UY366385U3519547F,101,132,2018-03-01,8300-1646-706,8003-1464-483,575754,575754,USD,1,This installment was made to pay off debt,2017-03-01,0
7CE269989H3566540V,101,132,2018-04-01,8300-1646-706,7703-6885-245,266856,266856,USD,1,This installment was made to pay off debt,2017-03-01,0
6LQ498477C5332097A,101,132,2018-05-01,8300-1646-706,3794-5251-130,262668,262668,USD,1,This installment was made to pay off debt,2017-03-01,0
6UU810075N0357923X,101,132,2018-06-01,8300-1646-706,7651-8952-057,552364,552364,USD,1,This installment was made to pay off debt,2017-03-01,0
0LZ854445O1193194W,101,133,2016-01-01,0764-5180-919,1256-1486-482,14681,14681,USD,1,This installment was made to pay off debt,2017-03-01,0
3EO215373P5221842T,101,133,2016-02-01,0764-5180-919,7849-0285-105,293353,293353,USD,1,This installment was made to pay off debt,2017-03-01,0
3NA412016R3317946Y,101,133,2016-03-01,0764-5180-919,1640-7041-491,271369,271369,USD,1,This installment was made to pay off debt,2017-03-01,0
4VQ929562T0682597K,101,133,2016-04-01,0764-5180-919,3809-1078-254,91205,91205,USD,1,This installment was made to pay off debt,2017-03-01,0
9TG162885U4063909T,101,133,2016-05-01,0764-5180-919,1097-6582-590,215484,215484,USD,1,This installment was made to pay off debt,2017-03-01,0
8UO783070J7718634L,101,133,2016-06-01,0764-5180-919,1760-1852-698,385440,385440,USD,1,This installment was made to pay off debt,2017-03-01,0
4WD271892F7116646F,101,133,2016-07-01,0764-5180-919,1970-4555-899,809662,809662,USD,1,This installment was made to pay off debt,2017-03-01,0
9YL719864T7322252K,101,133,2016-08-01,0764-5180-919,1838-5694-849,97669,97669,USD,1,This installment was made to pay off debt,2017-03-01,0
4FI064123C6181532E,101,133,2016-09-01,0764-5180-919,8876-8024-429,956433,956433,USD,1,This installment was made to pay off debt,2017-03-01,0
7JP577818W4783738V,101,133,2016-10-01,0764-5180-919,1624-0742-062,861724,861724,USD,1,This installment was made to pay off debt,2017-03-01,0
6GH874238G6326417A,101,133,2016-11-01,0764-5180-919,5814-8777-951,543514,543514,USD,1,This installment was made to pay off debt,2017-03-01,0
1TK106745G9903184L,101,133,2016-12-01,0764-5180-919,6988-3552-298,916239,916239,USD,1,This installment was made to pay off debt,2017-03-01,0
1UA410282K7056410T,101,133,2017-01-01,0764-5180-919,5950-8732-002,835283,835283,USD,1,This installment was made to pay off debt,2017-03-01,0
7ZD289559P1210750O,101,133,2017-02-01,0764-5180-919,9328-2377-226,961739,961739,USD,1,This installment was made to pay off debt,2017-03-01,0
7OZ715158R3073576Q,101,133,2017-03-01,0764-5180-919,5829-4949-365,558830,558830,USD,1,Following was a salary transaction,2017-03-01,0
7OP857526A0678918B,101,133,2017-04-01,0764-5180-919,6161-0773-138,217205,217205,USD,1,Following was a salary transaction,2017-03-01,0
3JS621958Y9079586D,101,133,2017-05-01,0764-5180-919,7226-3782-765,75245,75245,USD,1,Following was a salary transaction,2017-03-01,0
9ZV253970B2204084G,101,133,2017-06-01,0764-5180-919,1196-8648-189,701433,701433,USD,1,Following was a salary transaction,2017-03-01,0
0VG247696Z6172562C,101,133,2017-07-01,0764-5180-919,8441-9106-593,852908,852908,USD,1,Following was a salary transaction,2017-03-01,0
4LZ491308O4634576O,101,133,2017-08-01,0764-5180-919,4652-7758-422,932722,932722,USD,1,Following was a salary transaction,2017-03-01,0
2PS507282I6036532N,101,133,2017-09-01,0764-5180-919,7582-5237-047,919359,919359,USD,1,Following was a salary transaction,2017-03-01,0
8CF091984M7945232W,101,133,2017-10-01,0764-5180-919,1404-6803-057,215414,215414,USD,1,Following was a salary transaction,2017-03-01,0
4UE099927M2974648R,101,133,2017-11-01,0764-5180-919,5431-8076-366,69822,69822,USD,1,Following was a salary transaction,2017-03-01,0
6YK209464U6464863P,101,133,2017-12-01,0764-5180-919,9975-0572-886,616212,616212,USD,1,Following was a salary transaction,2017-03-01,0
2LJ808666N0325226E,101,133,2018-01-01,0764-5180-919,1826-3244-457,164006,164006,USD,1,Following was a salary transaction,2017-03-01,0
3FS429414S2004850T,101,133,2018-02-01,0764-5180-919,1373-4166-311,618963,618963,USD,1,Following was a salary transaction,2017-03-01,0
3IX812650A7880364W,101,133,2018-03-01,0764-5180-919,8003-1464-483,558162,558162,USD,1,Following was a salary transaction,2017-03-01,0
8WB891840O2113628S,101,133,2018-04-01,0764-5180-919,7703-6885-245,739605,739605,USD,1,Following was a salary transaction,2017-03-01,0
3GN679853M5566250I,101,133,2018-05-01,0764-5180-919,3794-5251-130,306884,306884,USD,1,Following was a salary transaction,2017-03-01,0
1ZR650719D8199561O,101,133,2018-06-01,0764-5180-919,7651-8952-057,983055,983055,USD,1,Following was a salary transaction,2017-03-01,0
4TD259394K9029438T,101,134,2016-01-01,6454-6463-264,1256-1486-482,785821,785821,USD,1,Following was a salary transaction,2017-03-01,0
9RU840209F6664236M,101,134,2016-02-01,6454-6463-264,7849-0285-105,667044,667044,USD,1,Following was a salary transaction,2017-03-01,0
6JB481268M1272467J,101,134,2016-03-01,6454-6463-264,1640-7041-491,895720,895720,USD,1,Following was a salary transaction,2017-03-01,0
8QC863396N1477942K,101,134,2016-04-01,6454-6463-264,3809-1078-254,325075,325075,USD,1,Following was a salary transaction,2017-03-01,0
8YZ542589W7634443O,101,134,2016-05-01,6454-6463-264,1097-6582-590,338156,338156,USD,1,Following was a salary transaction,2017-03-01,0
3CM094461H5518659O,101,134,2016-06-01,6454-6463-264,1760-1852-698,638380,638380,USD,1,Following was a salary transaction,2017-03-01,0
6GF575230G0044955I,101,134,2016-07-01,6454-6463-264,1970-4555-899,506429,506429,USD,1,Following was a salary transaction,2017-03-01,0
1PT964719C5295210U,101,134,2016-08-01,6454-6463-264,1838-5694-849,971904,971904,USD,1,Following was a salary transaction,2017-03-01,0
5VJ121159R1356974D,101,134,2016-09-01,6454-6463-264,8876-8024-429,619557,619557,USD,1,Following was a salary transaction,2017-03-01,0
3IG791422X8317749K,101,134,2016-10-01,6454-6463-264,1624-0742-062,594039,594039,USD,1,Following was a salary transaction,2017-03-01,0
5BQ887252I4490331W,101,134,2016-11-01,6454-6463-264,5814-8777-951,992839,992839,USD,1,Following was a salary transaction,2017-03-01,0
3ZI343431D3488799Z,101,134,2016-12-01,6454-6463-264,6988-3552-298,107159,107159,USD,1,Following was a salary transaction,2017-03-01,0
5KE945899J4613923U,101,134,2017-01-01,6454-6463-264,5950-8732-002,134453,134453,USD,1,Following was a salary transaction,2017-03-01,0
3AI100505D0188827X,101,134,2017-02-01,6454-6463-264,9328-2377-226,98160,98160,USD,1,This was a loan installment,2017-03-01,0
1DR298438A0296187E,101,134,2017-03-01,6454-6463-264,5829-4949-365,875685,875685,USD,1,This was a loan installment,2017-03-01,0
5NF372592K8360179I,101,134,2017-04-01,6454-6463-264,6161-0773-138,664008,664008,USD,1,This was a loan installment,2017-03-01,0
4DO194007O6192919K,101,134,2017-05-01,6454-6463-264,7226-3782-765,473066,473066,USD,1,This was a loan installment,2017-03-01,0
4NE754009O8044377C,101,134,2017-06-01,6454-6463-264,1196-8648-189,625476,625476,USD,1,This was a loan installment,2017-03-01,0
6QS109834H7067123U,101,134,2017-07-01,6454-6463-264,8441-9106-593,159020,159020,USD,1,This was a loan installment,2017-03-01,0
6VL211022Y9106384E,101,134,2017-08-01,6454-6463-264,4652-7758-422,759816,759816,USD,1,This was a loan installment,2017-03-01,0
3WT430594N6623235N,101,134,2017-09-01,6454-6463-264,7582-5237-047,993634,993634,USD,1,This was a loan installment,2017-03-01,0
8TP352139M1832646Q,101,134,2017-10-01,6454-6463-264,1404-6803-057,884599,884599,USD,1,This was a loan installment,2017-03-01,0
5OI420616Q1189347F,101,134,2017-11-01,6454-6463-264,5431-8076-366,946690,946690,USD,1,This was a loan installment,2017-03-01,0
7CS121272F7331381Q,101,134,2017-12-01,6454-6463-264,9975-0572-886,760478,760478,USD,1,This was a loan installment,2017-03-01,0
9SF969305U4768508N,101,134,2018-01-01,6454-6463-264,1826-3244-457,725084,725084,USD,1,This was a loan installment,2017-03-01,0
0VK925124R1976631I,101,134,2018-02-01,6454-6463-264,1373-4166-311,237126,237126,USD,1,This was a loan installment,2017-03-01,0
7UH388143Q9807691P,101,134,2018-03-01,6454-6463-264,8003-1464-483,208828,208828,USD,1,This was a loan installment,2017-03-01,0
1YD169031L4675598D,101,134,2018-04-01,6454-6463-264,7703-6885-245,534888,534888,USD,1,This was a loan installment,2017-03-01,0
9LN522247N5732318B,101,134,2018-05-01,6454-6463-264,3794-5251-130,384911,384911,USD,1,This was a loan installment,2017-03-01,0
3HW795398N4495534Z,101,134,2018-06-01,6454-6463-264,7651-8952-057,438265,438265,USD,1,This was a loan installment,2017-03-01,0
3RU067943G9244683V,101,135,2016-01-01,0844-7476-094,1256-1486-482,103969,103969,USD,1,This was a loan installment,2017-03-01,0
5IE132630N6344077G,101,135,2016-02-01,0844-7476-094,7849-0285-105,141556,141556,USD,1,This was a loan installment,2017-03-01,0
5IG051259O7476571Q,101,135,2016-03-01,0844-7476-094,1640-7041-491,400857,400857,USD,1,This was a loan installment,2017-03-01,0
0LN848642Z0668051I,101,135,2016-04-01,0844-7476-094,3809-1078-254,627529,627529,USD,1,This was a loan installment,2017-03-01,0
1FB642264D0363746W,101,135,2016-05-01,0844-7476-094,1097-6582-590,945255,945255,USD,1,This was a loan installment,2017-03-01,0
3JH188167H0435018I,101,135,2016-06-01,0844-7476-094,1760-1852-698,646252,646252,USD,1,This was a loan installment,2017-03-01,0
5VN949891M6566411V,101,135,2016-07-01,0844-7476-094,1970-4555-899,24590,24590,USD,1,This was a loan installment,2017-03-01,0
6FD279335B3348482B,101,135,2016-08-01,0844-7476-094,1838-5694-849,479029,479029,USD,1,This was a loan installment,2017-03-01,0
5ZS250648M5925228X,101,135,2016-09-01,0844-7476-094,8876-8024-429,808586,808586,USD,1,This was a loan installment,2017-03-01,0
8IQ058299B8091321G,101,135,2016-10-01,0844-7476-094,1624-0742-062,817242,817242,USD,1,This was a loan installment,2017-03-01,0
6YX864459T2162562I,101,135,2016-11-01,0844-7476-094,5814-8777-951,579208,579208,USD,1,This was a loan installment,2017-03-01,0
8LG699858W4935554A,101,135,2016-12-01,0844-7476-094,6988-3552-298,794802,794802,USD,1,This was a loan installment,2017-03-01,0
8LW449069T3041039S,101,135,2017-01-01,0844-7476-094,5950-8732-002,799036,799036,USD,1,This was a loan installment,2017-03-01,0
8ZY926965I2030008O,101,135,2017-02-01,0844-7476-094,9328-2377-226,79244,79244,USD,1,This was a credit card statement repayment,2017-03-01,0
1NW820934R8233092X,101,135,2017-03-01,0844-7476-094,5829-4949-365,977373,977373,USD,1,This was a credit card statement repayment,2017-03-01,0
5YQ754938Q7246602J,101,135,2017-04-01,0844-7476-094,6161-0773-138,209585,209585,USD,1,This was a credit card statement repayment,2017-03-01,0
8MI254298T7675894O,101,135,2017-05-01,0844-7476-094,7226-3782-765,743691,743691,USD,1,This was a credit card statement repayment,2017-03-01,0
0CJ037867N6854636R,101,135,2017-06-01,0844-7476-094,1196-8648-189,227020,227020,USD,1,This was a credit card statement repayment,2017-03-01,0
4SI613208J9918619V,101,135,2017-07-01,0844-7476-094,8441-9106-593,582933,582933,USD,1,This was a credit card statement repayment,2017-03-01,0
8PS768247S3485525U,101,135,2017-08-01,0844-7476-094,4652-7758-422,554936,554936,USD,1,This was a credit card statement repayment,2017-03-01,0
0GC590444O5977069X,101,135,2017-09-01,0844-7476-094,7582-5237-047,137431,137431,USD,1,This was a credit card statement repayment,2017-03-01,0
7QD973806C9535864Q,101,135,2017-10-01,0844-7476-094,1404-6803-057,811738,811738,USD,1,This was a credit card statement repayment,2017-03-01,0
2DG748200I7132716Q,101,135,2017-11-01,0844-7476-094,5431-8076-366,125853,125853,USD,1,This was a credit card statement repayment,2017-03-01,0
8MO063353S7042360C,101,135,2017-12-01,0844-7476-094,9975-0572-886,704991,704991,USD,1,This was a credit card statement repayment,2017-03-01,0
3CC198091M0556147I,101,135,2018-01-01,0844-7476-094,1826-3244-457,53209,53209,USD,1,This was a credit card statement repayment,2017-03-01,0
4WF683081H7549586M,101,135,2018-02-01,0844-7476-094,1373-4166-311,933122,933122,USD,1,This was a credit card statement repayment,2017-03-01,0
5EU527345I1556339I,101,135,2018-03-01,0844-7476-094,8003-1464-483,692077,692077,USD,1,This was a credit card statement repayment,2017-03-01,0
8JG365298Z0787824O,101,135,2018-04-01,0844-7476-094,7703-6885-245,904699,904699,USD,1,This was a credit card statement repayment,2017-03-01,0
3NY932211C8110506B,101,135,2018-05-01,0844-7476-094,3794-5251-130,833849,833849,USD,1,This was a credit card statement repayment,2017-03-01,0
6HY724770L1643225P,101,135,2018-06-01,0844-7476-094,7651-8952-057,954755,954755,USD,1,This was a credit card statement repayment,2017-03-01,0
7YQ666668F8596948F,101,136,2016-01-01,3564-5973-758,1256-1486-482,622832,622832,USD,1,This was a credit card statement repayment,2017-03-01,0
8HG461154O2781241N,101,136,2016-02-01,3564-5973-758,7849-0285-105,551696,551696,USD,1,This was a credit card statement repayment,2017-03-01,0
0NJ261627T8162704Q,101,136,2016-03-01,3564-5973-758,1640-7041-491,971945,971945,USD,1,This was a credit card statement repayment,2017-03-01,0
8TJ145360O8903156J,101,136,2016-04-01,3564-5973-758,3809-1078-254,233262,233262,USD,1,This was a credit card statement repayment,2017-03-01,0
8DI309389D7348731T,101,136,2016-05-01,3564-5973-758,1097-6582-590,377451,377451,USD,1,This was a credit card statement repayment,2017-03-01,0
4RT068295J6969685B,101,136,2016-06-01,3564-5973-758,1760-1852-698,863749,863749,USD,1,This was a credit card statement repayment,2017-03-01,0
6JM796012V4404674N,101,136,2016-07-01,3564-5973-758,1970-4555-899,743205,743205,USD,1,This was a credit card statement repayment,2017-03-01,0
9WA023750M5493844Z,101,136,2016-08-01,3564-5973-758,1838-5694-849,300726,300726,USD,1,This was a credit card statement repayment,2017-03-01,0
